statsDataId,観測値,Ａ　人口・世帯,地域,調査年,単位,値
0000010101,00001,A120201,25000,2024100000,人,31000
0000010101,00001,A120201,26000,2024100000,人,47000
0000010101,00001,A120201,27000,2024100000,人,166000
0000010101,00001,A120201,28000,2024100000,人,107000
0000010101,00001,A120201,29000,2024100000,人,25000
0000010101,00001,A120201,30000,2024100000,人,17000
0000010101,00001,A120201,31000,2024100000,人,11000
0000010101,00001,A120201,32000,2024100000,人,13000
0000010101,00001,A120201,33000,2024100000,人,37000
0000010101,00001,A120201,34000,2024100000,人,56000
0000010101,00001,A120201,35000,2024100000,人,24000
0000010101,00001,A120201,36000,2024100000,人,12000
0000010101,00001,A120201,37000,2024100000,人,18000
0000010101,00001,A120201,38000,2024100000,人,24000
0000010101,00001,A120201,39000,2024100000,人,12000
0000010101,00001,A120201,40000,2024100000,人,110000
0000010101,00001,A120201,41000,2024100000,人,18000
0000010101,00001,A120201,42000,2024100000,人,26000
0000010101,00001,A120201,43000,2024100000,人,37000
0000010101,00001,A120201,44000,2024100000,人,21000
0000010101,00001,A120201,45000,2024100000,人,22000
0000010101,00001,A120201,46000,2024100000,人,33000
0000010101,00001,A120201,47000,2024100000,人,41000
0000010101,00001,A120202,00000,2024100000,人,2298000
0000010101,00001,A120202,01000,2024100000,人,83000
0000010101,00001,A120202,02000,2024100000,人,19000
0000010101,00001,A120202,03000,2024100000,人,19000
0000010101,00001,A120202,04000,2024100000,人,41000
0000010101,00001,A120202,05000,2024100000,人,13000
0000010101,00001,A120202,06000,2024100000,人,17000
0000010101,00001,A120202,07000,2024100000,人,32000
0000010101,00001,A120202,08000,2024100000,人,50000
0000010101,00001,A120202,09000,2024100000,人,34000
0000010101,00001,A120202,10000,2024100000,人,34000
0000010101,00001,A120202,11000,2024100000,人,136000
0000010101,00001,A120202,12000,2024100000,人,114000
0000010101,00001,A120202,13000,2024100000,人,254000
0000010101,00001,A120202,14000,2024100000,人,168000
0000010101,00001,A120202,15000,2024100000,人,36000
0000010101,00001,A120202,16000,2024100000,人,17000
0000010101,00001,A120202,17000,2024100000,人,21000
0000010101,00001,A120202,18000,2024100000,人,14000
