検索年,@id,STATISTICS_NAME,TITLE,CYCLE,SURVEY_DATE,OPEN_DATE,SMALL_AREA,COLLECT_AREA,OVERALL_TOTAL_NUMBER,UPDATED_DATE,DESCRIPTION,STAT_NAME.@code,STAT_NAME.$,GOV_ORG.@code,GOV_ORG.$,MAIN_CATEGORY.@code,MAIN_CATEGORY.$,SUB_CATEGORY.@code,SUB_CATEGORY.$,STATISTICS_NAME_SPEC.TABULATION_CATEGORY,TITLE_SPEC.TABLE_NAME,TITLE_SPEC.TABLE_EXPLANATION,TITLE.@no,TITLE.$,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3,TITLE_SPEC.TABLE_CATEGORY,DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION1,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4,TITLE_SPEC.TABLE_SUB_CATEGORY1,TITLE_SPEC.TABLE_SUB_CATEGORY2,TITLE_SPEC.TABLE_SUB_CATEGORY3,DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION2
2024,0002137439,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,50,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯構造別,,62,07 傷病者のいる世帯（第62表～第69表） 世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯構造別,世帯,,,07 傷病者のいる世帯（第62表～第69表）,,,,,,
2024,0002137440,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,25,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯類型別,,63,07 傷病者のいる世帯（第62表～第69表） 世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯類型別,世帯,,,07 傷病者のいる世帯（第62表～第69表）,,,,,,
2024,0002137441,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,75,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯業態別,「総数」には、世帯業態の不詳を含む。,64,07 傷病者のいる世帯（第62表～第69表） 世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯業態別,世帯,,,07 傷病者のいる世帯（第62表～第69表）,,,,,,
2024,0002137442,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,165,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯主の性・世帯主の年齢（10歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,65,07 傷病者のいる世帯（第62表～第69表） 世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯主の性・世帯主の年齢（10歳階級）別,世帯,,,07 傷病者のいる世帯（第62表～第69表）,,,,,,
2024,0002137443,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,75,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・家計支出額（５万円階級）別,,66,07 傷病者のいる世帯（第62表～第69表） 世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・家計支出額（５万円階級）別,世帯,,,07 傷病者のいる世帯（第62表～第69表）,,,,,,
2024,0002137444,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,50,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯種別,,67,07 傷病者のいる世帯（第62表～第69表） 世帯数－傷病人員－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯種別,世帯,,,07 傷病者のいる世帯（第62表～第69表）,,,,,,
2024,0002137445,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,216,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員，傷病の有－傷病の状況（複数回答）－無・性・世帯構造別,,68,07 傷病者のいる世帯（第62表～第69表） 世帯人員，傷病の有－傷病の状況（複数回答）－無・性・世帯構造別,世帯,,,07 傷病者のいる世帯（第62表～第69表）,,,,,,
2024,0002137446,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,567,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員，傷病の有－傷病の状況（複数回答）－無・性・年齢（５歳階級）別,年齢階級の「総数」には、年齢不詳を含む。,69,07 傷病者のいる世帯（第62表～第69表） 世帯人員，傷病の有－傷病の状況（複数回答）－無・性・年齢（５歳階級）別,世帯,,,07 傷病者のいる世帯（第62表～第69表）,,,,,,
2024,0002137384,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,216,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,平均世帯人員，年次別,１）平成７年の数値は、兵庫県を除いたものである。<br>２）平成23年の数値は、岩手県、宮城県及び福島県を除いたものである。<br>３）平成24年の数値は、福島県を除いたものである。<br>４）平成28年の数値は、熊本県を除いたものである。<br>５）令和２年は、調査を実施していない。,7,01 年次推移（第1表～第17表） 平均世帯人員，年次別,世帯,,,01 年次推移（第1表～第17表）,,,,,,
2024,0002137447,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,576,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,高齢者世帯数，世帯主の年齢（５歳階級）・公的年金-恩給受給の有無・世帯業態別,,70,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表） 高齢者世帯数，世帯主の年齢（５歳階級）・公的年金-恩給受給の有無・世帯業態別,世帯,,,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表）,,,,,,
2024,0002137448,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,252,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,高齢者世帯数，世帯構造・世帯主の性・世帯主の仕事の有－勤めか自営かの別－無別,１）「総数」には仕事の有無不詳、「仕事あり」には勤めか自営か不詳を含む。<br>２）「その他の世帯」には、「夫婦と未婚の子のみの世帯」、「ひとり親と未婚の子のみの世帯」及び「三世代世帯」を含む。,71,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表） 高齢者世帯数，世帯構造・世帯主の性・世帯主の仕事の有－勤めか自営かの別－無別,世帯,,,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表）,,,,,,
2024,0002137449,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,162,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,高齢者世帯数，世帯構造・世帯主の性・世帯主の年齢（５歳階級）別,「その他の世帯」には、「夫婦と未婚の子のみの世帯」、「ひとり親と未婚の子のみの世帯」及び「三世代世帯」を含む。,72,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表） 高齢者世帯数，世帯構造・世帯主の性・世帯主の年齢（５歳階級）別,世帯,,,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表）,,,,,,
2024,0002137450,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,48,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,母子世帯数，母の仕事の有－勤めか自営かの別－無・母の年齢（10歳階級）別,１）「母に仕事あり」には、勤めか自営か不詳を含む。<br>２）勤めか自営かの別の「その他」には、１月以上１年未満の契約の雇用者、日々又は１月未満の契約の雇用者、家族従業者、内職を含む。,73,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表） 母子世帯数，母の仕事の有－勤めか自営かの別－無・母の年齢（10歳階級）別,世帯,,,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表）,,,,,,
2024,0002137451,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,48,2026-08-05,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,父子世帯数，父の仕事の有－勤めか自営かの別－無・父の年齢（10歳階級）別,１）「父に仕事あり」には、勤めか自営か不詳を含む。<br>２）勤めか自営かの別の「その他」には、１月以上１年未満の契約の雇用者、日々又は１月未満の契約の雇用者、家族従業者、内職を含む。,74,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表） 父子世帯数，父の仕事の有－勤めか自営かの別－無・父の年齢（10歳階級）別,世帯,,,08 高齢者世帯・母子世帯・父子世帯（第70表～第74表）,,,,,,
2024,0002137452,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,42,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,児童のいる世帯数－平均児童数，児童数・市郡別,,75,09 児童のいる世帯（第75表～第83表） 児童のいる世帯数－平均児童数，児童数・市郡別,世帯,,,09 児童のいる世帯（第75表～第83表）,,,,,,
2024,0002137453,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,108,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,児童のいる世帯数－平均児童数，児童数・世帯主の年齢（５歳階級）別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,76,09 児童のいる世帯（第75表～第83表） 児童のいる世帯数－平均児童数，児童数・世帯主の年齢（５歳階級）別,世帯,,,09 児童のいる世帯（第75表～第83表）,,,,,,
2024,0002137454,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,42,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,児童のいる世帯数－平均児童数，児童数・世帯構造別,,77,09 児童のいる世帯（第75表～第83表） 児童のいる世帯数－平均児童数，児童数・世帯構造別,世帯,,,09 児童のいる世帯（第75表～第83表）,,,,,,
2024,0002137455,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,1350,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,児童のいる世帯数，世帯主の年齢（５歳階級）・世帯業態・児童数別,１）「総数」には、世帯業態の不詳を含む。<br>２）年齢階級の「総数」には、世帯主の年齢不詳を含む。,78,09 児童のいる世帯（第75表～第83表） 児童のいる世帯数，世帯主の年齢（５歳階級）・世帯業態・児童数別,世帯,,,09 児童のいる世帯（第75表～第83表）,,,,,,
2024,0002137456,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,630,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,児童のいる世帯数，世帯主の年齢（５歳階級）・市郡・児童数別,年齢階級の「総数」には、世帯主の年齢不詳を含む。,79,09 児童のいる世帯（第75表～第83表） 児童のいる世帯数，世帯主の年齢（５歳階級）・市郡・児童数別,世帯,,,09 児童のいる世帯（第75表～第83表）,,,,,,
2024,0002137385,令和６年国民生活基礎調査 世帯,,年次,202401-202412,2026-03-31,0,該当なし,820,2026-05-26,,00450061,国民生活基礎調査,00450,厚生労働省,02,人口・世帯,02,世帯,令和６年国民生活基礎調査,世帯人員－構成割合，医療保険加入状況・年次別,１）平成７年の数値は、兵庫県を除いたものである。<br>２）平成23年の数値は、岩手県、宮城県及び福島県を除いたものである。<br>３）平成24年の数値は、福島県を除いたものである。<br>４）平成28年の数値は、熊本県を除いたものである。<br>５）令和２年は、調査を実施していない。,8,01 年次推移（第1表～第17表） 世帯人員－構成割合，医療保険加入状況・年次別,世帯,,,01 年次推移（第1表～第17表）,,,,,,
